Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/23 00:00:00
Report Run Date,08/06/23 08:41:19
Company Name,GS - DT V Opco Limited
Reporting Set,HH 1900027426471 - 15042914
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,15/10/22,74.395,72.365,74.755,72.255,68.790,67.820,69.205,65.315,64.790,68.225,66.625,79.980,84.650,82.090,86.495,85.440,88.360,91.430,88.785,83.025,90.470,88.815,89.730,86.985,91.065,91.335,82.945,82.220,80.500,88.560,87.750,79.930,84.885,87.535,88.940,97.525,96.095,101.060,109.605,99.175,107.345,99.890,96.805,93.700,92.205,93.215,86.955,85.725
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,16/10/22,73.450,74.070,75.810,72.015,66.345,69.130,65.310,65.305,66.705,68.325,75.615,80.300,83.160,76.615,76.150,83.880,85.155,88.750,91.570,89.695,89.145,85.000,83.575,81.360,77.855,75.510,81.610,83.295,79.330,79.710,81.465,81.440,76.680,75.135,81.435,81.460,77.475,81.465,82.600,81.200,86.550,74.215,75.295,77.385,74.145,70.120,69.520,71.730
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,17/10/22,70.285,66.595,62.815,58.040,63.545,62.260,58.865,58.815,62.075,62.025,63.580,74.240,69.220,72.855,76.000,76.535,74.375,76.360,80.595,76.920,77.560,77.245,75.465,75.015,76.890,74.085,77.490,73.270,67.155,72.455,69.255,72.235,73.320,74.440,75.950,77.720,81.440,77.730,81.980,84.320,87.500,83.295,84.480,77.065,81.420,74.800,62.300,65.540
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,18/10/22,63.480,61.460,70.525,62.215,59.370,60.710,62.995,61.510,64.080,55.635,73.855,83.190,80.240,85.280,85.800,84.930,84.745,82.135,78.920,82.125,78.460,80.470,76.770,82.980,77.680,76.355,80.415,78.370,72.720,73.720,78.535,83.285,77.140,75.940,75.530,79.985,78.840,89.590,94.410,85.565,87.035,87.710,84.635,76.975,76.335,71.010,64.430,65.375
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,19/10/22,65.625,64.910,63.075,60.310,63.515,61.560,59.805,58.945,61.935,61.265,68.920,77.170,81.630,82.470,86.200,88.680,92.680,89.530,91.425,86.385,91.485,86.895,79.860,79.095,81.455,82.280,79.145,77.015,74.160,75.895,81.865,89.010,93.445,93.795,85.615,86.840,99.680,93.505,86.200,87.615,85.160,85.935,83.545,78.725,79.625,77.755,66.375,62.925
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,E,20/10/22,66.345,64.235,60.725,61.970,57.120,56.990,57.695,57.480,58.020,62.280,65.510,72.465,74.760,77.430,80.915,82.800,84.150,80.960,76.810,82.520,73.860,68.820,65.975,58.805,0.068,0.000,0.000,0.000,18.896,139.780,51.980,47.408,47.096,73.550,82.265,80.185,83.605,81.120,85.585,85.880,84.890,84.800,81.990,75.130,80.070,76.870,73.545,68.955
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,21/10/22,67.680,68.660,63.930,69.390,64.770,67.015,64.135,70.625,68.025,63.775,68.835,85.080,85.120,82.975,85.840,85.455,90.665,91.215,87.855,79.545,79.505,81.470,75.035,72.575,73.445,72.505,79.145,76.505,77.745,76.760,78.325,78.875,79.270,83.175,79.840,86.795,84.535,80.905,87.855,83.830,84.130,83.680,85.975,81.655,79.375,79.475,77.165,79.115
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,22/10/22,75.070,75.935,72.465,75.890,66.885,65.940,71.005,70.690,65.000,70.645,69.755,83.430,84.345,76.745,80.960,78.975,84.410,85.045,81.185,82.895,81.355,92.660,83.500,78.165,81.490,78.455,83.320,89.040,81.210,72.925,81.975,82.520,85.220,81.400,86.360,89.045,92.625,93.480,88.470,96.745,94.410,91.425,95.380,94.740,92.175,88.200,87.735,79.850
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,23/10/22,78.240,72.445,77.210,78.225,71.935,71.295,70.270,70.540,65.980,70.065,71.855,85.290,82.975,82.495,83.865,85.955,89.980,86.400,85.835,86.280,85.825,90.605,86.560,90.675,86.200,84.710,83.630,79.105,77.680,80.255,81.100,79.095,79.425,82.510,82.370,80.325,80.210,84.465,84.390,81.815,85.795,87.790,80.760,79.050,87.220,79.450,75.695,74.375
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,24/10/22,74.680,71.120,74.360,70.500,70.215,73.000,68.390,69.435,73.725,68.730,74.560,82.445,84.425,81.450,83.065,85.765,85.545,84.410,83.965,95.610,82.365,82.780,82.000,82.335,76.520,82.125,76.050,76.210,55.935,56.105,56.655,53.445,48.956,45.912,66.950,64.610,57.240,92.110,86.265,65.030,66.095,67.740,61.260,58.700,57.960,50.935,51.040,48.849
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,25/10/22,44.000,43.288,44.552,40.680,41.392,40.880,40.392,42.360,37.672,39.368,46.216,56.630,57.670,59.265,54.715,62.980,69.260,63.870,56.440,59.750,57.745,50.875,34.576,39.232,58.440,60.580,44.820,35.496,40.776,50.175,53.910,43.379,49.960,66.815,81.630,51.335,34.212,35.544,35.920,39.056,35.976,35.992,31.856,34.952,32.864,25.736,21.624,18.216
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,26/10/22,14.136,13.424,12.376,11.392,12.528,14.880,11.680,12.720,11.288,13.008,18.216,29.696,30.464,31.552,30.984,41.080,68.575,60.015,59.105,65.445,89.355,62.600,36.761,27.384,38.456,34.928,29.352,50.525,58.680,56.170,50.805,59.760,80.020,77.310,65.850,45.920,34.624,36.640,44.080,37.120,37.752,36.528,39.360,38.912,33.448,28.784,24.752,22.392
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,27/10/22,22.152,19.544,16.088,16.688,13.280,12.488,14.832,15.464,13.752,14.384,20.936,29.424,29.384,32.200,37.800,40.528,43.728,37.872,43.392,46.944,49.328,56.165,35.291,45.504,11.856,49.744,33.056,36.336,31.480,30.104,33.888,24.224,36.472,29.328,31.304,17.552,20.936,21.160,18.376,16.304,20.784,18.512,17.768,16.888,16.672,13.808,11.128,10.536
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,28/10/22,8.920,8.040,9.552,18.488,63.840,38.072,58.485,56.050,6.305,11.072,16.840,16.008,16.224,15.368,21.920,18.744,19.160,20.616,16.664,19.280,21.928,18.224,25.376,25.696,35.528,49.880,20.272,16.976,20.104,28.408,37.856,16.168,20.624,18.040,17.704,15.664,15.368,16.560,17.088,20.104,16.944,22.024,34.320,21.136,18.320,18.720,12.832,13.768
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,29/10/22,13.248,13.368,13.056,9.976,9.024,10.736,10.032,10.024,9.952,10.584,14.912,25.656,34.648,15.168,16.408,15.264,17.888,15.808,21.208,21.400,19.024,25.264,19.512,16.520,15.952,14.152,17.976,18.440,20.664,16.728,17.896,18.112,21.056,20.584,22.104,22.032,26.056,23.640,25.600,25.720,22.656,21.472,21.712,17.840,18.192,16.560,14.624,13.768
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,30/10/22,13.584,10.392,10.608,10.096,10.656,8.480,8.592,10.864,10.832,8.800,9.688,11.736,19.728,16.352,18.512,15.016,15.136,16.992,16.200,21.328,22.376,25.088,18.656,18.608,20.320,16.536,15.160,15.056,11.864,16.416,18.544,14.920,14.920,16.256,16.112,16.328,18.000,16.328,16.440,14.520,15.328,14.872,14.000,13.032,16.264,14.720,13.152,10.864,9.736,9.448
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,31/10/22,9.296,11.464,9.248,9.264,8.488,8.880,9.216,8.384,9.360,9.208,10.032,20.456,15.000,17.552,13.728,16.168,15.768,18.136,15.472,14.976,18.400,16.152,17.696,61.710,46.090,41.984,57.950,69.450,43.608,51.120,22.320,19.400,17.544,17.192,17.024,17.472,19.912,20.616,19.872,23.464,17.312,15.816,17.248,14.352,12.640,12.376,8.800,22.688
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,01/11/22,58.670,38.226,16.600,60.455,40.129,8.312,7.456,7.296,7.024,31.864,65.420,38.716,18.416,17.456,18.472,14.776,18.272,19.872,20.288,20.248,80.830,91.120,88.290,90.205,83.275,81.095,77.320,86.965,79.665,69.835,66.215,50.030,31.779,35.112,31.072,17.352,18.960,18.592,19.472,30.336,20.456,20.728,19.712,18.752,21.728,17.408,30.440,30.112
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,02/11/22,32.928,18.080,23.856,27.104,37.608,22.496,22.280,37.160,18.168,35.312,42.192,37.664,56.580,33.356,43.384,38.776,33.744,42.360,50.180,70.410,67.025,45.665,22.248,19.640,18.344,20.768,22.520,17.160,17.960,16.440,15.416,22.280,17.720,18.968,19.864,15.664,20.784,19.960,18.976,20.504,19.248,19.440,20.304,18.600,19.016,13.392,11.352,10.456
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,03/11/22,8.784,8.056,12.080,9.136,7.480,8.184,6.904,8.088,8.232,8.224,13.336,18.664,13.784,17.336,15.912,14.520,14.936,16.256,24.368,20.680,15.152,16.144,19.760,16.216,17.424,18.312,15.024,16.088,14.864,16.184,19.608,19.832,18.720,20.312,18.456,17.664,16.256,19.632,23.360,23.040,23.344,22.576,22.280,18.968,14.960,14.976,12.776,12.600
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,04/11/22,10.784,12.968,12.408,12.472,11.424,10.824,10.512,10.288,9.912,12.672,21.128,20.664,23.848,21.744,24.120,30.704,31.408,29.000,24.280,24.120,20.144,20.600,26.184,32.232,52.750,17.498,21.776,21.632,24.192,25.136,25.960,24.960,32.960,23.976,22.512,27.680,23.960,34.464,27.632,35.280,27.976,23.152,18.416,17.216,16.432,15.136,12.560,12.816
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,05/11/22,13.272,11.584,12.688,11.584,11.816,9.376,9.352,9.736,10.360,9.896,12.568,22.712,18.328,15.984,15.472,17.632,21.520,24.824,27.824,21.704,17.416,27.184,20.280,26.024,17.992,25.032,20.152,15.096,16.424,23.080,19.792,25.144,26.824,23.528,28.064,26.400,25.232,27.928,27.520,28.552,29.208,20.376,21.296,16.952,23.248,17.736,13.632,12.216
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,06/11/22,11.296,11.112,11.984,12.168,9.696,10.600,8.512,28.760,65.605,32.611,8.752,19.536,17.360,21.040,16.976,15.056,16.512,22.936,18.352,17.432,17.656,17.608,17.624,14.840,15.552,14.320,14.432,19.840,15.248,13.352,17.840,15.656,16.760,18.752,18.432,17.024,18.744,16.624,14.488,16.352,13.864,14.408,12.952,14.336,14.232,11.936,10.552,9.088
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,07/11/22,8.856,9.992,8.696,35.512,64.815,30.825,8.896,9.616,10.296,8.536,13.304,18.856,14.688,12.592,13.088,13.824,13.104,13.904,16.528,15.856,19.592,50.765,14.235,16.680,15.464,15.312,20.200,19.592,17.624,18.832,19.648,19.496,17.064,21.912,20.344,18.328,17.576,21.744,20.536,20.592,24.632,21.008,15.960,13.936,12.232,11.576,12.112,9.104
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,08/11/22,9.128,8.384,9.288,10.440,7.704,7.552,7.464,7.824,9.184,8.256,14.952,18.464,14.760,20.376,16.888,18.240,16.840,18.864,15.656,22.008,16.848,17.296,15.920,16.032,13.960,15.152,15.368,13.272,16.120,18.328,16.232,27.064,38.312,19.168,18.800,15.440,17.664,17.424,21.456,36.952,16.520,18.976,16.160,15.272,15.240,13.280,8.976,11.192
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,09/11/22,8.696,9.432,23.664,36.752,57.350,31.010,7.216,8.160,7.496,8.360,13.968,18.680,16.816,33.024,16.240,15.992,17.152,19.992,20.856,35.328,25.432,30.672,34.432,37.336,31.520,36.008,28.816,31.016,30.080,24.432,31.872,31.640,32.176,36.880,45.816,38.608,18.672,20.432,21.856,21.816,21.872,17.896,18.376,15.984,14.000,11.152,9.008,11.336
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,10/11/22,10.088,8.296,7.712,9.328,31.392,9.904,10.128,8.688,14.304,25.272,15.064,28.640,17.248,15.576,38.480,16.752,19.912,16.008,23.312,35.920,31.256,42.240,32.680,34.376,30.760,34.408,33.832,37.376,31.256,39.496,42.000,45.656,49.352,39.920,42.528,49.592,40.760,41.592,40.592,41.344,43.592,40.952,39.024,37.056,31.952,31.728,27.744,23.424
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,11/11/22,25.952,18.784,26.344,18.232,18.104,17.256,16.648,17.280,19.752,19.296,26.864,29.672,31.704,35.144,34.184,33.456,35.856,36.944,31.112,38.192,38.064,31.744,37.936,27.096,29.240,59.375,32.801,34.400,32.104,36.344,28.696,35.608,35.592,34.304,27.864,29.296,34.040,37.192,29.432,30.912,33.104,31.552,37.912,32.664,30.304,23.600,27.464,21.872
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,12/11/22,17.952,19.816,23.784,19.872,17.792,15.152,17.240,23.792,13.960,19.152,19.968,31.104,29.680,29.896,34.304,30.960,32.232,41.528,38.168,42.096,28.768,36.464,32.296,30.728,39.624,26.328,29.928,21.240,22.936,28.376,25.288,26.504,26.560,37.888,36.864,37.248,36.848,40.776,45.528,42.648,39.880,40.000,35.160,40.736,37.064,35.368,30.064,21.760
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,13/11/22,23.464,23.968,24.192,24.112,24.432,22.360,20.392,18.296,24.152,24.152,33.520,30.344,26.856,30.320,38.944,34.944,45.744,42.840,45.768,45.872,48.248,42.752,40.016,35.232,32.016,34.472,34.344,30.656,26.296,37.872,32.792,31.776,33.328,29.392,30.048,35.456,31.552,33.104,30.648,35.928,35.312,29.288,34.808,36.856,27.448,21.640,24.408,22.576
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,14/11/22,18.008,22.064,20.552,19.856,14.856,20.480,17.984,17.528,18.152,20.184,26.120,28.360,27.920,31.112,34.752,34.232,39.288,37.720,40.896,36.632,36.336,33.176,35.768,40.608,35.240,33.376,35.816,38.864,36.800,30.712,32.040,38.000,37.088,43.904,42.568,37.680,41.624,45.872,42.512,43.360,44.888,40.512,39.176,32.784,32.672,25.776,18.872,17.280
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,15/11/22,13.392,15.200,18.080,13.000,14.456,15.024,13.224,10.480,16.024,13.672,26.144,26.816,31.760,34.552,41.480,35.184,42.464,42.592,36.928,36.584,30.024,47.608,42.472,35.176,37.824,34.328,33.312,32.968,33.568,33.264,34.544,37.304,35.224,35.536,34.504,41.408,44.824,48.176,49.368,57.030,56.410,49.400,53.495,42.873,41.344,30.664,29.216,25.240
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,16/11/22,20.984,18.432,20.400,16.712,19.744,17.272,15.656,16.904,20.104,22.856,38.624,27.192,37.968,44.864,42.840,43.232,46.424,52.300,51.635,90.655,87.665,84.200,80.945,79.670,81.770,78.910,86.250,80.005,80.145,79.345,76.105,68.095,43.713,32.904,33.776,31.672,37.688,42.424,44.512,44.808,50.040,48.704,42.992,40.848,34.704,32.816,24.672,22.912
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,17/11/22,30.208,16.336,26.656,23.728,14.488,20.912,19.264,18.912,25.040,21.816,34.784,30.064,40.560,40.248,39.432,41.528,49.248,41.984,51.165,49.243,45.888,48.672,43.168,39.280,41.752,39.464,47.504,42.400,44.392,46.944,37.008,42.432,42.840,40.896,51.300,45.604,43.488,53.895,48.481,45.192,48.512,50.420,48.756,42.024,42.656,32.976,34.592,30.680
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,18/11/22,27.792,26.248,25.200,24.016,20.760,24.832,28.048,20.864,25.912,22.248,25.824,38.824,43.496,40.656,42.816,45.312,51.135,55.400,44.865,45.248,47.176,45.496,42.648,45.960,47.920,84.740,95.970,48.514,48.936,47.320,40.976,47.928,52.920,51.805,44.283,51.060,50.340,49.704,54.120,45.808,52.470,54.655,47.763,43.080,44.360,41.064,40.248,40.696
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,19/11/22,31.368,33.416,40.688,28.920,33.680,27.296,30.360,26.224,31.776,27.472,28.632,48.360,40.888,40.344,41.056,49.256,50.400,52.300,49.604,60.605,67.705,62.790,56.080,51.520,43.220,52.095,49.761,50.520,53.135,56.720,51.560,56.080,65.095,62.650,57.430,59.210,57.205,63.760,61.570,57.215,59.570,56.015,58.640,57.495,57.050,51.960,45.768,43.432
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,20/11/22,43.160,34.232,38.176,33.896,39.928,31.776,36.352,33.512,31.176,31.760,29.512,28.816,48.008,41.912,36.744,50.270,48.562,54.390,53.625,54.320,62.240,55.310,51.330,51.305,46.184,53.140,57.280,47.428,49.112,48.256,53.300,47.956,46.992,51.020,50.155,47.945,54.350,56.950,50.385,56.170,61.645,53.555,52.910,57.715,55.885,47.851,45.056,46.800
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,21/11/22,38.752,45.624,36.280,35.624,31.856,32.928,32.472,34.912,34.248,38.160,43.376,45.368,51.440,54.830,54.415,65.025,66.530,64.990,59.295,64.720,67.770,58.200,67.885,63.155,61.285,68.425,59.755,56.600,65.175,70.735,63.545,70.465,71.095,73.990,64.810,70.990,69.235,72.080,64.480,70.660,66.545,67.575,64.835,50.025,50.885,51.585,44.314,34.792
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,22/11/22,42.272,36.472,35.576,33.904,34.304,31.400,29.624,34.288,34.192,29.648,44.432,43.504,48.608,53.335,60.480,56.065,64.165,62.585,63.855,62.920,56.675,58.080,60.135,59.085,58.185,55.415,57.940,60.215,46.185,45.256,52.020,53.260,53.580,63.945,64.705,62.650,64.470,68.535,68.675,71.500,67.265,73.130,68.845,55.865,57.555,49.160,43.272,41.696
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,23/11/22,36.608,38.176,35.016,33.568,37.128,33.128,31.256,40.864,30.760,35.568,55.340,53.625,55.375,58.995,61.865,65.095,69.440,62.405,61.595,73.240,59.655,62.800,53.030,59.635,33.697,29.656,61.390,60.770,28.920,27.488,27.456,36.192,39.192,35.712,37.632,40.344,33.944,42.032,42.552,39.032,47.552,39.304,35.440,30.112,29.320,23.336,16.752,15.400
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,24/11/22,15.904,11.568,16.312,14.104,12.576,14.752,13.608,12.344,16.768,16.112,21.272,27.704,27.872,36.672,34.696,27.144,35.952,31.776,41.064,31.224,41.200,39.560,29.104,32.464,32.944,30.912,36.600,44.936,38.440,42.056,45.440,41.088,33.848,35.744,40.304,30.240,28.920,39.536,35.144,38.488,37.056,34.728,34.792,32.400,25.040,27.592,21.432,17.992
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,25/11/22,21.528,25.176,16.680,16.408,15.568,13.648,23.344,13.400,17.008,17.720,32.136,25.816,31.368,38.824,36.232,40.176,42.000,42.968,32.096,44.968,31.872,35.640,35.752,38.712,78.670,56.065,29.273,24.944,20.888,27.704,26.984,26.504,37.184,35.280,34.280,41.808,42.832,45.464,50.935,48.137,53.110,45.322,46.352,42.256,41.728,33.784,31.152,26.368
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,26/11/22,27.312,25.328,24.736,31.240,30.720,14.784,22.896,19.776,18.376,15.952,24.568,32.136,25.712,29.152,28.992,29.080,40.608,48.304,46.128,36.152,32.416,36.744,33.496,31.608,37.552,33.400,31.448,36.656,39.720,34.536,41.584,45.248,50.285,49.627,50.720,52.860,57.850,57.705,49.241,52.620,48.892,42.544,34.808,34.264,31.960,25.200,21.416,20.352
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,27/11/22,20.336,15.712,19.352,20.568,13.256,17.432,12.880,15.112,14.032,17.736,12.256,18.992,27.864,22.992,26.128,29.640,41.384,37.232,44.720,36.728,39.712,44.560,29.704,28.784,29.728,32.720,32.416,31.120,26.696,22.736,26.824,28.976,29.072,32.376,31.344,33.808,30.656,39.520,36.064,34.976,38.768,28.608,26.064,27.152,22.632,18.832,18.608,11.816
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,28/11/22,12.104,12.200,14.416,13.592,12.712,11.224,13.000,13.824,13.032,13.168,18.448,20.504,18.776,21.088,20.352,27.024,35.632,33.472,28.992,30.200,34.656,26.016,27.808,39.856,105.655,88.645,57.505,39.043,33.232,35.792,35.608,31.944,31.408,31.176,37.464,41.040,49.208,52.230,49.658,43.096,40.592,38.704,42.080,30.168,28.944,28.552,23.208,18.896
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,29/11/22,13.000,15.040,11.768,12.880,11.336,11.752,13.088,10.344,10.632,14.056,21.368,19.008,22.016,28.648,32.992,36.984,33.840,38.024,36.360,37.944,37.072,36.512,38.880,42.184,39.736,44.424,45.240,40.160,46.792,39.376,31.360,34.680,39.944,42.560,39.344,39.400,43.704,43.560,51.150,53.000,45.754,44.264,43.520,31.304,24.344,23.656,15.384,15.344
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,30/11/22,12.512,15.144,9.736,11.712,10.528,11.288,10.872,11.576,12.088,11.224,14.544,23.728,22.336,23.472,28.048,34.088,24.640,35.520,34.160,31.664,37.240,31.080,30.856,24.408,29.536,29.176,33.216,34.192,39.312,35.080,31.024,39.008,37.624,40.048,35.128,43.344,42.016,45.632,47.920,51.885,42.563,45.656,42.264,38.080,30.144,23.664,21.984,16.808
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,01/12/22,16.368,19.264,16.344,14.968,14.656,14.720,13.560,13.776,18.456,15.808,31.088,23.256,37.664,36.024,38.552,44.336,51.620,41.508,44.528,47.168,51.005,62.400,66.055,64.940,66.990,72.585,73.070,66.090,63.455,57.410,61.670,57.080,65.455,64.175,64.475,59.400,64.385,71.005,68.920,75.520,69.195,66.640,66.365,64.080,61.355,53.060,49.884,47.784
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,02/12/22,36.376,43.096,46.120,35.056,37.944,42.536,34.416,36.352,35.216,37.488,39.536,51.880,59.760,57.140,58.400,66.540,61.935,72.885,72.345,64.975,65.380,66.525,64.410,60.045,103.345,71.095,71.210,66.705,61.575,63.830,64.970,62.945,56.680,63.125,63.500,63.695,67.600,69.105,71.325,73.280,82.105,73.025,72.975,62.640,69.360,64.730,62.520,57.620
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,03/12/22,60.475,50.670,53.375,49.892,50.780,51.370,49.306,49.968,46.432,43.096,54.205,62.265,53.030,57.755,60.425,64.260,67.060,71.430,74.890,68.365,72.825,71.145,70.225,67.030,74.330,71.480,71.440,64.775,72.685,73.435,69.215,77.080,79.040,80.225,84.685,77.700,87.085,83.065,84.375,82.865,105.770,85.655,77.830,75.075,68.920,73.085,70.080,58.200
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,04/12/22,60.800,59.115,62.575,50.535,49.626,56.205,46.411,53.775,48.617,47.560,45.392,69.030,60.070,59.080,56.705,63.200,78.955,64.860,74.960,74.465,85.945,82.630,76.770,78.130,71.270,76.055,75.735,69.480,78.700,75.895,72.120,77.160,73.045,69.155,77.480,79.975,78.545,76.215,76.815,76.690,79.175,69.250,72.800,71.960,64.380,58.025,60.490,52.005
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,05/12/22,47.140,46.936,48.160,43.640,52.750,44.282,45.120,46.520,36.832,50.460,58.740,50.720,62.015,60.960,59.560,66.000,69.705,75.520,72.360,78.975,70.365,64.425,62.915,64.300,59.740,65.160,58.015,58.925,56.100,61.100,55.385,65.575,58.995,62.485,64.745,65.235,66.805,63.105,71.080,68.440,73.000,72.705,65.785,60.580,50.250,49.954,49.448,38.232
"GS - DT V Opco Limited","Anchor Boulevard","HH 1900027426471 - 15042914",1900027426471,15042914,KWH,A,06/12/22,40.720,38.160,36.640,37.064,37.216,37.576,39.776,35.528,42.600,33.256,53.990,56.230,61.660,69.340,72.400,64.940,77.040,73.880,77.885,75.555,67.520,68.040,67.045,67.535,61.905,73.975,65.785,67.895,58.130,57.120,64.880,71.170,69.575,74.245,66.635,73.985,71.095,79.440,79.600,80.645,81.305,83.090,80.325,71.020,63.230,57.695,53.040,48.043
